Date,State/UnionTerritory,Confirmed
28/06/20,Chhattisgarh,2545
28/06/20,Dadra and Nagar Haveli and Daman and Diu,177
28/06/20,Delhi,80188
28/06/20,Goa,1128
28/06/20,Gujarat,30709
28/06/20,Haryana,13427
28/06/20,Himachal Pradesh,894
28/06/20,Jammu and Kashmir,6966
28/06/20,Jharkhand,2339
28/06/20,Karnataka,11923
28/06/20,Kerala,4071
28/06/20,Ladakh,960
28/06/20,Madhya Pradesh,12965
28/06/20,Maharashtra,159133
28/06/20,Manipur,1092
28/06/20,Meghalaya,47
28/06/20,Mizoram,148
28/06/20,Nagaland,387
28/06/20,Odisha,6350
28/06/20,Puducherry,619
28/06/20,Punjab,5056
28/06/20,Rajasthan,16944
28/06/20,Sikkim,87
28/06/20,Tamil Nadu,78335
28/06/20,Telangana,13436
28/06/20,Tripura,1334
28/06/20,Uttarakhand,2791
28/06/20,Uttar Pradesh,21549
28/06/20,West Bengal,16711
28/06/20,Cases being reassigned to states,7839
29/06/20,Andaman and Nicobar Islands,76
29/06/20,Andhra Pradesh,13241
29/06/20,Arunachal Pradesh,182
29/06/20,Assam,7206
29/06/20,Bihar,9212
29/06/20,Chandigarh,429
29/06/20,Chhattisgarh,2662
29/06/20,Dadra and Nagar Haveli and Daman and Diu,178
29/06/20,Delhi,83077
29/06/20,Goa,1198
29/06/20,Gujarat,31320
29/06/20,Haryana,13829
29/06/20,Himachal Pradesh,916
29/06/20,Jammu and Kashmir,7093
29/06/20,Jharkhand,2364
29/06/20,Karnataka,13190
29/06/20,Kerala,4189
29/06/20,Ladakh,963
29/06/20,Madhya Pradesh,13186
29/06/20,Maharashtra,164626
29/06/20,Manipur,1185
29/06/20,Meghalaya,47
29/06/20,Mizoram,148
29/06/20,Nagaland,415
29/06/20,Odisha,6614
29/06/20,Puducherry,619
29/06/20,Punjab,5216
29/06/20,Rajasthan,17271
29/06/20,Sikkim,88
29/06/20,Tamil Nadu,82275
29/06/20,Telangana,14419
29/06/20,Tripura,1346
29/06/20,Uttarakhand,2823
29/06/20,Uttar Pradesh,22147
29/06/20,West Bengal,17283
29/06/20,Cases being reassigned to states,7285
30/06/20,Andaman and Nicobar Islands,90
30/06/20,Andhra Pradesh,13891
30/06/20,Arunachal Pradesh,187
30/06/20,Assam,7752
30/06/20,Bihar,9640
30/06/20,Chandigarh,435
30/06/20,Chhattisgarh,2761
30/06/20,Dadra and Nagar Haveli and Daman and Diu,203
30/06/20,Delhi,85161
30/06/20,Goa,1198
30/06/20,Gujarat,31938
30/06/20,Haryana,14210
30/06/20,Himachal Pradesh,942
30/06/20,Jammu and Kashmir,7237
30/06/20,Jharkhand,2426
30/06/20,Karnataka,14295
30/06/20,Kerala,4189
30/06/20,Ladakh,964
30/06/20,Madhya Pradesh,13370
30/06/20,Maharashtra,169883
30/06/20,Manipur,1227
30/06/20,Meghalaya,47
30/06/20,Mizoram,148
30/06/20,Nagaland,434
30/06/20,Odisha,6859
30/06/20,Puducherry,619
30/06/20,Punjab,5418
30/06/20,Rajasthan,17660
30/06/20,Sikkim,88
30/06/20,Tamil Nadu,86224
30/06/20,Telangana,15394
30/06/20,Tripura,1380
30/06/20,Uttarakhand,2831
30/06/20,Uttar Pradesh,22828
30/06/20,West Bengal,17907
30/06/20,Cases being reassigned to states,7004
1/7/2020,Andaman and Nicobar Islands,97
1/7/2020,Andhra Pradesh,14595
1/7/2020,Arunachal Pradesh,191
1/7/2020,Assam,8227
1/7/2020,Bihar,10043
1/7/2020,Chandigarh,440
1/7/2020,Chhattisgarh,2860
1/7/2020,Dadra and Nagar Haveli and Daman and Diu,213
1/7/2020,Delhi,87360
1/7/2020,Goa,1315
1/7/2020,Gujarat,32557
1/7/2020,Haryana,14548
1/7/2020,Himachal Pradesh,953
1/7/2020,Jammu and Kashmir,7497
1/7/2020,Jharkhand,2490
1/7/2020,Karnataka,15242
1/7/2020,Kerala,4442
1/7/2020,Ladakh,973
1/7/2020,Madhya Pradesh,13593
1/7/2020,Maharashtra,174761
1/7/2020,Manipur,1234
1/7/2020,Meghalaya,52
1/7/2020,Mizoram,160
1/7/2020,Nagaland,459
1/7/2020,Odisha,7065
1/7/2020,Puducherry,714
1/7/2020,Punjab,5568
1/7/2020,Rajasthan,18014
1/7/2020,Sikkim,89
1/7/2020,Tamil Nadu,90167
1/7/2020,Telangana,16339
1/7/2020,Tripura,1388
1/7/2020,Uttarakhand,2881
1/7/2020,Uttar Pradesh,23492
1/7/2020,West Bengal,18559
1/7/2020,Cases being reassigned to states,6915
2/7/2020,Andaman and Nicobar Islands,100
2/7/2020,Andhra Pradesh,15252
2/7/2020,Arunachal Pradesh,195
2/7/2020,Assam,8582
2/7/2020,Bihar,10249
2/7/2020,Chandigarh,446
2/7/2020,Chhattisgarh,2940
2/7/2020,Dadra and Nagar Haveli and Daman and Diu,215
2/7/2020,Delhi,89802
2/7/2020,Goa,1387
2/7/2020,Gujarat,33232
2/7/2020,Haryana,14941
2/7/2020,Himachal Pradesh,979
2/7/2020,Jammu and Kashmir,7695
2/7/2020,Jharkhand,2521
2/7/2020,Karnataka,16514
2/7/2020,Kerala,4593
2/7/2020,Ladakh,990
2/7/2020,Madhya Pradesh,13861
2/7/2020,Maharashtra,180298
2/7/2020,Manipur,1260
2/7/2020,Meghalaya,52
2/7/2020,Mizoram,160
2/7/2020,Nagaland,459
2/7/2020,Odisha,7316
2/7/2020,Puducherry,714
2/7/2020,Punjab,5668
2/7/2020,Rajasthan,18312
2/7/2020,Sikkim,101
2/7/2020,Tamil Nadu,94049
2/7/2020,Telangana,17357
2/7/2020,Tripura,1396
2/7/2020,Uttarakhand,2947
2/7/2020,Uttar Pradesh,24056
2/7/2020,West Bengal,19170
2/7/2020,Cases being reassigned to states,6832
3/7/2020,Andaman and Nicobar Islands,109
3/7/2020,Andhra Pradesh,16097
3/7/2020,Arunachal Pradesh,195
3/7/2020,Assam,9013
3/7/2020,Bihar,10471
3/7/2020,Chandigarh,450
3/7/2020,Chhattisgarh,3013
3/7/2020,Dadra and Nagar Haveli and Daman and Diu,230
3/7/2020,Delhi,92175
3/7/2020,Goa,1482
3/7/2020,Gujarat,33913
3/7/2020,Haryana,15509
3/7/2020,Himachal Pradesh,1014
3/7/2020,Jammu and Kashmir,7849
3/7/2020,Jharkhand,2584
3/7/2020,Karnataka,18016
3/7/2020,Kerala,4753
3/7/2020,Ladakh,990
3/7/2020,Madhya Pradesh,14106
3/7/2020,Maharashtra,186626
3/7/2020,Manipur,1279
3/7/2020,Meghalaya,56
3/7/2020,Mizoram,162
3/7/2020,Nagaland,501
3/7/2020,Odisha,7545
3/7/2020,Puducherry,802
3/7/2020,Punjab,5784
3/7/2020,Rajasthan,18662
3/7/2020,Sikkim,102
3/7/2020,Tamil Nadu,98392
3/7/2020,Telangana,18570
3/7/2020,Tripura,1435
3/7/2020,Uttarakhand,2984
3/7/2020,Uttar Pradesh,24825
3/7/2020,West Bengal,19819
3/7/2020,Cases being reassigned to states,6031
4/7/2020,Andaman and Nicobar Islands,116
4/7/2020,Andhra Pradesh,16934
4/7/2020,Arunachal Pradesh,252
4/7/2020,Assam,9673
4/7/2020,Bihar,10954
4/7/2020,Chandigarh,457
4/7/2020,Chhattisgarh,3065
4/7/2020,Dadra and Nagar Haveli and Daman and Diu,257
4/7/2020,Delhi,94695
4/7/2020,Goa,1482
4/7/2020,Gujarat,34600
4/7/2020,Haryana,16003
4/7/2020,Himachal Pradesh,1033
4/7/2020,Jammu and Kashmir,8019
4/7/2020,Jharkhand,2695
4/7/2020,Karnataka,19710
4/7/2020,Kerala,4964
4/7/2020,Ladakh,1001
4/7/2020,Madhya Pradesh,14297
4/7/2020,Maharashtra,192990
4/7/2020,Manipur,1316
4/7/2020,Meghalaya,62
4/7/2020,Mizoram,162
4/7/2020,Nagaland,539
4/7/2020,Odisha,8106
4/7/2020,Puducherry,802
4/7/2020,Punjab,5937
4/7/2020,Rajasthan,19052
4/7/2020,Sikkim,102
4/7/2020,Tamil Nadu,102721
4/7/2020,Telangana,20462
4/7/2020,Tripura,1525
4/7/2020,Uttarakhand,3048
4/7/2020,Uttar Pradesh,25797
4/7/2020,West Bengal,20488
4/7/2020,Cases being reassigned to states,4999
5/7/2020,Andaman and Nicobar Islands,119
5/7/2020,Andhra Pradesh,17699
5/7/2020,Arunachal Pradesh,259
5/7/2020,Assam,10668
5/7/2020,Bihar,11700
5/7/2020,Chandigarh,460
5/7/2020,Chhattisgarh,3161
5/7/2020,Dadra and Nagar Haveli and Daman and Diu,271
5/7/2020,Delhi,97200
5/7/2020,Goa,1684
5/7/2020,Gujarat,35312
5/7/2020,Haryana,16548
5/7/2020,Himachal Pradesh,1046
5/7/2020,Jammu and Kashmir,8246
5/7/2020,Jharkhand,2739
5/7/2020,Karnataka,21549
5/7/2020,Kerala,5204
5/7/2020,Ladakh,1005
5/7/2020,Madhya Pradesh,14604
5/7/2020,Maharashtra,200064
5/7/2020,Manipur,1325
5/7/2020,Meghalaya,62
5/7/2020,Mizoram,164
5/7/2020,Nagaland,563
5/7/2020,Odisha,8601
5/7/2020,Puducherry,802
5/7/2020,Punjab,6109
5/7/2020,Rajasthan,19532
5/7/2020,Sikkim,103
5/7/2020,Tamil Nadu,107001
5/7/2020,Telangana,22312
5/7/2020,Tripura,1546
5/7/2020,Uttarakhand,3093
5/7/2020,Uttar Pradesh,26554
5/7/2020,West Bengal,21231
5/7/2020,Cases being reassigned to states,4629
6/7/2020,Andaman and Nicobar Islands,125
6/7/2020,Andhra Pradesh,18697
6/7/2020,Arunachal Pradesh,269
6/7/2020,Assam,11388
6/7/2020,Bihar,11876
6/7/2020,Chandigarh,466
6/7/2020,Chhattisgarh,3207
6/7/2020,Dadra and Nagar Haveli and Daman and Diu,271
6/7/2020,Delhi,99444
6/7/2020,Goa,1761
6/7/2020,Gujarat,36037
6/7/2020,Haryana,17005
6/7/2020,Himachal Pradesh,1063
6/7/2020,Jammu and Kashmir,8429
6/7/2020,Jharkhand,2781
6/7/2020,Karnataka,23474
6/7/2020,Kerala,5429
6/7/2020,Ladakh,1005
6/7/2020,Madhya Pradesh,14930
6/7/2020,Maharashtra,206619
6/7/2020,Manipur,1366
6/7/2020,Meghalaya,62
6/7/2020,Mizoram,186
6/7/2020,Nagaland,590
6/7/2020,Odisha,9070
6/7/2020,Puducherry,802
6/7/2020,Punjab,6283
6/7/2020,Rajasthan,20164
6/7/2020,Sikkim,123
6/7/2020,Tamil Nadu,111151
6/7/2020,Telangana,23902
6/7/2020,Tripura,1568
6/7/2020,Uttarakhand,3124
6/7/2020,Uttar Pradesh,27707
6/7/2020,West Bengal,22126
6/7/2020,Cases being reassigned to states,4913
7/7/2020,Andaman and Nicobar Islands,141
7/7/2020,Andhra Pradesh,20019
7/7/2020,Arunachal Pradesh,270
7/7/2020,Assam,12160
7/7/2020,Bihar,12125
7/7/2020,Chandigarh,489
7/7/2020,Chhattisgarh,3305
7/7/2020,Dadra and Nagar Haveli and Daman and Diu,297
7/7/2020,Delhi,100823
7/7/2020,Goa,1813
7/7/2020,Gujarat,36772
7/7/2020,Haryana,17504
7/7/2020,Himachal Pradesh,1077
7/7/2020,Jammu and Kashmir,8675
7/7/2020,Jharkhand,2847
7/7/2020,Karnataka,25317
7/7/2020,Kerala,5622
7/7/2020,Ladakh,1005
7/7/2020,Madhya Pradesh,15284
7/7/2020,Maharashtra,211987
7/7/2020,Manipur,1390
7/7/2020,Meghalaya,80
7/7/2020,Mizoram,197
7/7/2020,Nagaland,625
7/7/2020,Odisha,9526
7/7/2020,Puducherry,802
7/7/2020,Punjab,6491
7/7/2020,Rajasthan,20688
7/7/2020,Sikkim,125
7/7/2020,Tamil Nadu,114978
7/7/2020,Telangana,25733
7/7/2020,Tripura,1680
7/7/2020,Uttarakhand,3161
7/7/2020,Uttar Pradesh,28636
7/7/2020,West Bengal,22987
7/7/2020,Cases being reassigned to states,5034
8/7/2020,Andaman and Nicobar Islands,147
8/7/2020,Andhra Pradesh,21197
8/7/2020,Arunachal Pradesh,276
8/7/2020,Assam,12522
8/7/2020,Bihar,12570
8/7/2020,Chandigarh,494
8/7/2020,Chhattisgarh,3415
8/7/2020,Dadra and Nagar Haveli and Daman and Diu,405
8/7/2020,Delhi,102831
8/7/2020,Goa,1903
8/7/2020,Gujarat,37550
8/7/2020,Haryana,17999
8/7/2020,Himachal Pradesh,1083
8/7/2020,Jammu and Kashmir,8931
8/7/2020,Jharkhand,2996
8/7/2020,Karnataka,26815
8/7/2020,Kerala,5894
8/7/2020,Ladakh,1041
8/7/2020,Madhya Pradesh,15627
8/7/2020,Maharashtra,217121
8/7/2020,Manipur,1430
8/7/2020,Meghalaya,80
8/7/2020,Mizoram,197
8/7/2020,Nagaland,625
8/7/2020,Odisha,10097
8/7/2020,Puducherry,930
8/7/2020,Punjab,6749
8/7/2020,Rajasthan,21404
8/7/2020,Sikkim,125
8/7/2020,Tamil Nadu,118594
8/7/2020,Telangana,27612
8/7/2020,Tripura,1704
8/7/2020,Uttarakhand,3230
8/7/2020,Uttar Pradesh,29968
8/7/2020,West Bengal,23837
8/7/2020,Cases being reassigned to states,5018
9/7/2020,Andaman and Nicobar Islands,149
9/7/2020,Andhra Pradesh,22259
9/7/2020,Arunachal Pradesh,287
9/7/2020,Assam,13336
9/7/2020,Bihar,13189
9/7/2020,Chandigarh,513
9/7/2020,Chhattisgarh,3525
9/7/2020,Dadra and Nagar Haveli and Daman and Diu,408
9/7/2020,Delhi,104864
9/7/2020,Goa,2039
9/7/2020,Gujarat,38333
9/7/2020,Haryana,18690
9/7/2020,Himachal Pradesh,1101
9/7/2020,Jammu and Kashmir,9261
9/7/2020,Jharkhand,3096
9/7/2020,Karnataka,28877
9/7/2020,Kerala,6195
9/7/2020,Ladakh,1041
9/7/2020,Madhya Pradesh,16036
9/7/2020,Maharashtra,223724
9/7/2020,Manipur,1435
9/7/2020,Meghalaya,80
9/7/2020,Mizoram,197
9/7/2020,Nagaland,657
9/7/2020,Odisha,10624
9/7/2020,Puducherry,1008
9/7/2020,Punjab,6907
9/7/2020,Rajasthan,22063
9/7/2020,Sikkim,133
9/7/2020,Tamil Nadu,122350
9/7/2020,Telangana,29536
9/7/2020,Tripura,1761
9/7/2020,Uttarakhand,3258
9/7/2020,Uttar Pradesh,31156
9/7/2020,West Bengal,24823
9/7/2020,Cases being reassigned to states,4385
10/7/2020,Andaman and Nicobar Islands,151
10/7/2020,Andhra Pradesh,23814
10/7/2020,Arunachal Pradesh,302
10/7/2020,Assam,14032
10/7/2020,Bihar,13944
10/7/2020,Chandigarh,523
10/7/2020,Chhattisgarh,3675
10/7/2020,Dadra and Nagar Haveli and Daman and Diu,411
10/7/2020,Delhi,107051
10/7/2020,Goa,2151
10/7/2020,Gujarat,39194
10/7/2020,Haryana,19369
10/7/2020,Himachal Pradesh,1140
10/7/2020,Jammu and Kashmir,9501
10/7/2020,Jharkhand,3246
10/7/2020,Karnataka,31105
10/7/2020,Kerala,6534
10/7/2020,Ladakh,1055
10/7/2020,Madhya Pradesh,16341
10/7/2020,Maharashtra,230599
10/7/2020,Manipur,1450
10/7/2020,Meghalaya,113
10/7/2020,Mizoram,197
10/7/2020,Nagaland,673
10/7/2020,Odisha,11201
10/7/2020,Puducherry,1151
10/7/2020,Punjab,7140
10/7/2020,Rajasthan,22563
10/7/2020,Sikkim,134
10/7/2020,Tamil Nadu,126581
10/7/2020,Telangana,30946
10/7/2020,Tripura,1776
10/7/2020,Uttarakhand,3305
10/7/2020,Uttar Pradesh,32362
10/7/2020,West Bengal,25911
10/7/2020,Cases being reassigned to states,4161
11/7/2020,Andaman and Nicobar Islands,156
11/7/2020,Andhra Pradesh,25422
11/7/2020,Arunachal Pradesh,335
11/7/2020,Assam,14600
11/7/2020,Bihar,14575
11/7/2020,Chandigarh,539
11/7/2020,Chhattisgarh,3767
11/7/2020,Dadra and Nagar Haveli and Daman and Diu,459
11/7/2020,Delhi,109140
11/7/2020,Goa,2251
11/7/2020,Gujarat,40069
11/7/2020,Haryana,19934
11/7/2020,Himachal Pradesh,1171
11/7/2020,Jammu and Kashmir,9888
11/7/2020,Jharkhand,3419
11/7/2020,Karnataka,33418
11/7/2020,Kerala,6950
11/7/2020,Ladakh,1064
11/7/2020,Madhya Pradesh,16657
11/7/2020,Maharashtra,238461
11/7/2020,Manipur,1582
11/7/2020,Meghalaya,207
11/7/2020,Mizoram,226
11/7/2020,Nagaland,732
11/7/2020,Odisha,11956
11/7/2020,Puducherry,1272
11/7/2020,Punjab,7357
11/7/2020,Rajasthan,23174
11/7/2020,Sikkim,134
11/7/2020,Tamil Nadu,130261
11/7/2020,Telangana,32224
11/7/2020,Tripura,1918
11/7/2020,Uttarakhand,3373
11/7/2020,Uttar Pradesh,33700
11/7/2020,West Bengal,27109
11/7/2020,Cases being reassigned to states,3416
12/7/2020,Andaman and Nicobar Islands,163
12/7/2020,Andhra Pradesh,27235
12/7/2020,Arunachal Pradesh,341
12/7/2020,Assam,15536
12/7/2020,Bihar,15373
12/7/2020,Chandigarh,555
12/7/2020,Chhattisgarh,3897
12/7/2020,Dadra and Nagar Haveli and Daman and Diu,471
12/7/2020,Delhi,110921
12/7/2020,Goa,2368
12/7/2020,Gujarat,40941
12/7/2020,Haryana,20582
12/7/2020,Himachal Pradesh,1182
12/7/2020,Jammu and Kashmir,10156
12/7/2020,Jharkhand,3613
12/7/2020,Karnataka,36216
12/7/2020,Kerala,7438
12/7/2020,Ladakh,1077
12/7/2020,Madhya Pradesh,17201
12/7/2020,Maharashtra,246600
12/7/2020,Manipur,1593
12/7/2020,Meghalaya,207
12/7/2020,Mizoram,227
12/7/2020,Nagaland,748
12/7/2020,Odisha,12526
12/7/2020,Puducherry,1337
12/7/2020,Punjab,7587
12/7/2020,Rajasthan,23748
12/7/2020,Sikkim,151
12/7/2020,Tamil Nadu,134226
12/7/2020,Telangana,33402
12/7/2020,Tripura,1949
12/7/2020,Uttarakhand,3417
12/7/2020,Uttar Pradesh,35092
12/7/2020,West Bengal,28453
12/7/2020,Cases being reassigned to states,3024
13/07/20,Andaman and Nicobar Islands,163
13/07/20,Andhra Pradesh,29168
13/07/20,Arunachal Pradesh,359
13/07/20,Assam,16071
13/07/20,Bihar,16642
13/07/20,Chandigarh,559
13/07/20,Chhattisgarh,4059
13/07/20,Dadra and Nagar Haveli and Daman and Diu,479
13/07/20,Delhi,112494
13/07/20,Goa,2453
13/07/20,Gujarat,41820
13/07/20,Haryana,21240
13/07/20,Himachal Pradesh,1213
13/07/20,Jammu and Kashmir,10513
13/07/20,Jharkhand,3756
13/07/20,Karnataka,38843
13/07/20,Kerala,7873
13/07/20,Ladakh,1086
13/07/20,Madhya Pradesh,17632
13/07/20,Maharashtra,254427
13/07/20,Manipur,1609
13/07/20,Meghalaya,306
13/07/20,Mizoram,231
13/07/20,Nagaland,774
13/07/20,Odisha,13121
13/07/20,Puducherry,1418
13/07/20,Punjab,7821
13/07/20,Rajasthan,24392
13/07/20,Sikkim,153
13/07/20,Tamil Nadu,138470
13/07/20,Telangana,34671
13/07/20,Tripura,2054
13/07/20,Uttarakhand,3537
13/07/20,Uttar Pradesh,36476
13/07/20,West Bengal,30013
13/07/20,Cases being reassigned to states,2358
14/07/20,Andaman and Nicobar Islands,166
14/07/20,Andhra Pradesh,31103
14/07/20,Arunachal Pradesh,387
14/07/20,Assam,16806
14/07/20,Bihar,17959
14/07/20,Chandigarh,588
14/07/20,Chhattisgarh,4217
14/07/20,Dadra and Nagar Haveli and Daman and Diu,495
14/07/20,Delhi,113740
14/07/20,Goa,2583
14/07/20,Gujarat,42722
14/07/20,Haryana,21894
14/07/20,Himachal Pradesh,1243
14/07/20,Jammu and Kashmir,10827
14/07/20,Jharkhand,3898
14/07/20,Karnataka,41581
14/07/20,Kerala,8322
14/07/20,Ladakh,1093
14/07/20,Madhya Pradesh,18207
14/07/20,Maharashtra,260924
14/07/20,Manipur,1626
14/07/20,Meghalaya,318
14/07/20,Mizoram,233
14/07/20,Nagaland,845
14/07/20,Odisha,13737
14/07/20,Puducherry,1468
14/07/20,Punjab,8178
14/07/20,Rajasthan,24936
14/07/20,Sikkim,192
14/07/20,Tamil Nadu,142798
14/07/20,Telangana,36221
14/07/20,Tripura,2080
14/07/20,Uttarakhand,3608
14/07/20,Uttar Pradesh,38130
14/07/20,West Bengal,31448
14/07/20,Cases being reassigned to states,2179
15/07/20,Andaman and Nicobar Islands,166
15/07/20,Andhra Pradesh,33019
15/07/20,Arunachal Pradesh,462
15/07/20,Assam,17807
15/07/20,Bihar,19284
15/07/20,Chandigarh,600
15/07/20,Chhattisgarh,4379
15/07/20,Dadra and Nagar Haveli and Daman and Diu,520
15/07/20,Delhi,115346
15/07/20,Goa,2753
15/07/20,Gujarat,43637
15/07/20,Haryana,22628
15/07/20,Himachal Pradesh,1309
15/07/20,Jammu and Kashmir,11173
15/07/20,Jharkhand,4091
15/07/20,Karnataka,44077
15/07/20,Kerala,8930
15/07/20,Ladakh,1093
15/07/20,Madhya Pradesh,19005
15/07/20,Maharashtra,267665
15/07/20,Manipur,1672
15/07/20,Meghalaya,318
15/07/20,Mizoram,238
15/07/20,Nagaland,896
15/07/20,Odisha,14280
15/07/20,Puducherry,1531
15/07/20,Punjab,8511
15/07/20,Rajasthan,25571
15/07/20,Sikkim,209
15/07/20,Tamil Nadu,147324
15/07/20,Telangana,37745
15/07/20,Tripura,2170
15/07/20,Uttarakhand,3686
15/07/20,Uttar Pradesh,39724
15/07/20,West Bengal,32838
15/07/20,Cases being reassigned to states,1524
16/07/20,Andaman and Nicobar Islands,176
16/07/20,Andhra Pradesh,35451
16/07/20,Arunachal Pradesh,462
16/07/20,Assam,18666
16/07/20,Bihar,20612
16/07/20,Chandigarh,625
16/07/20,Chhattisgarh,4539
16/07/20,Dadra and Nagar Haveli and Daman and Diu,539
16/07/20,Delhi,116993
16/07/20,Goa,2951
16/07/20,Gujarat,44552
16/07/20,Haryana,23306
16/07/20,Himachal Pradesh,1341
16/07/20,Jammu and Kashmir,11666
16/07/20,Jharkhand,4320
16/07/20,Karnataka,47253
16/07/20,Kerala,9553
16/07/20,Ladakh,1142
16/07/20,Madhya Pradesh,19643
16/07/20,Maharashtra,275640
16/07/20,Manipur,1700
16/07/20,Meghalaya,346
16/07/20,Mizoram,238
16/07/20,Nagaland,902
16/07/20,Odisha,14898
16/07/20,Puducherry,1596
16/07/20,Punjab,8799
16/07/20,Rajasthan,26437
16/07/20,Sikkim,220
16/07/20,Tamil Nadu,151820
16/07/20,Telangana,39342
16/07/20,Tripura,2268
16/07/20,Uttarakhand,3785
16/07/20,Uttar Pradesh,41383
16/07/20,West Bengal,34427
16/07/20,Cases being reassigned to states,1285
17/07/20,Andaman and Nicobar Islands,180
17/07/20,Andhra Pradesh,38044
17/07/20,Arunachal Pradesh,543
17/07/20,Assam,19754
17/07/20,Bihar,21764
17/07/20,Chandigarh,651
17/07/20,Chhattisgarh,4732
17/07/20,Dadra and Nagar Haveli and Daman and Diu,552
17/07/20,Delhi,118645
17/07/20,Goa,3108
17/07/20,Gujarat,45481
17/07/20,Haryana,24002
17/07/20,Himachal Pradesh,1377
17/07/20,Jammu and Kashmir,12156
17/07/20,Jharkhand,4624
17/07/20,Karnataka,51422
17/07/20,Kerala,10275
17/07/20,Ladakh,1147
17/07/20,Madhya Pradesh,20378
17/07/20,Maharashtra,284281
17/07/20,Manipur,1764
17/07/20,Meghalaya,377
17/07/20,Mizoram,272
17/07/20,Nagaland,916
17/07/20,Odisha,15392
17/07/20,Puducherry,1743
17/07/20,Punjab,9094
17/07/20,Rajasthan,27174
17/07/20,Sikkim,243
17/07/20,Tamil Nadu,156369
17/07/20,Telangana,41018
17/07/20,Tripura,2283
17/07/20,Uttarakhand,3982
17/07/20,Uttar Pradesh,43441
17/07/20,West Bengal,36117
17/07/20,Cases being reassigned to states,531
18/07/20,Andaman and Nicobar Islands,194
18/07/20,Andhra Pradesh,40646
18/07/20,Arunachal Pradesh,609
18/07/20,Assam,20646
18/07/20,Bihar,23589
18/07/20,Chandigarh,660
18/07/20,Chhattisgarh,4964
18/07/20,Dadra and Nagar Haveli and Daman and Diu,585
18/07/20,Delhi,120107
18/07/20,Goa,3304
18/07/20,Gujarat,46430
18/07/20,Haryana,24797
18/07/20,Himachal Pradesh,1417
18/07/20,Jammu and Kashmir,12757
18/07/20,Jharkhand,4921
18/07/20,Karnataka,55115
18/07/20,Kerala,11066
18/07/20,Ladakh,1151
18/07/20,Madhya Pradesh,21081
18/07/20,Maharashtra,292589
18/07/20,Manipur,1800
18/07/20,Meghalaya,403
18/07/20,Mizoram,282
18/07/20,Nagaland,956
18/07/20,Odisha,16110
18/07/20,Puducherry,1832
18/07/20,Punjab,9442
18/07/20,Rajasthan,27789
18/07/20,Sikkim,266
18/07/20,Tamil Nadu,160907
18/07/20,Telangana,42496
18/07/20,Tripura,2366
18/07/20,Uttarakhand,4102
18/07/20,Uttar Pradesh,45163
18/07/20,West Bengal,38011
18/07/20,Cases being reassigned to states,163
19/07/20,Andaman and Nicobar Islands,198
19/07/20,Andhra Pradesh,44609
19/07/20,Arunachal Pradesh,650
19/07/20,Assam,22918
19/07/20,Bihar,25136
19/07/20,Chandigarh,700
19/07/20,Chhattisgarh,5233
19/07/20,Dadra and Nagar Haveli and Daman and Diu,602
19/07/20,Delhi,121582
19/07/20,Goa,3484
19/07/20,Gujarat,47390
19/07/20,Haryana,25547
19/07/20,Himachal Pradesh,1457
19/07/20,Jammu and Kashmir,13198
19/07/20,Jharkhand,5342
19/07/20,Karnataka,59652
19/07/20,Kerala,11659
19/07/20,Ladakh,1159
19/07/20,Madhya Pradesh,21763
19/07/20,Maharashtra,300937
19/07/20,Manipur,1891
19/07/20,Meghalaya,418
19/07/20,Mizoram,284
19/07/20,Nagaland,978
19/07/20,Odisha,16701
19/07/20,Puducherry,1894
19/07/20,Punjab,9792
19/07/20,Rajasthan,28500
19/07/20,Sikkim,275
19/07/20,Tamil Nadu,165714
19/07/20,Telangana,43780
19/07/20,Tripura,2654
19/07/20,Uttarakhand,4276
19/07/20,Uttar Pradesh,47036
19/07/20,West Bengal,40209
20/07/20,Andaman and Nicobar Islands,203
20/07/20,Andhra Pradesh,49650
20/07/20,Arunachal Pradesh,740
20/07/20,Assam,23999
20/07/20,Bihar,26569
20/07/20,Chandigarh,717
20/07/20,Chhattisgarh,5407
20/07/20,Dadra and Nagar Haveli and Daman and Diu,605
20/07/20,Delhi,122793
20/07/20,Goa,3657
20/07/20,Gujarat,48355
20/07/20,Haryana,26164
20/07/20,Himachal Pradesh,1483
20/07/20,Jammu and Kashmir,13899
20/07/20,Jharkhand,5535
20/07/20,Karnataka,63772
20/07/20,Kerala,12480
20/07/20,Ladakh,1178
20/07/20,Madhya Pradesh,22600
20/07/20,Maharashtra,310455
20/07/20,Manipur,1911
20/07/20,Meghalaya,450
20/07/20,Mizoram,284
20/07/20,Nagaland,988
20/07/20,Odisha,17437
20/07/20,Puducherry,1999
20/07/20,Punjab,10100
20/07/20,Rajasthan,29434
20/07/20,Sikkim,283
20/07/20,Tamil Nadu,170693
20/07/20,Telangana,45076
20/07/20,Tripura,2878
20/07/20,Uttarakhand,4515
20/07/20,Uttar Pradesh,49247
20/07/20,West Bengal,42487
21/07/20,Andaman and Nicobar Islands,207
21/07/20,Andhra Pradesh,53724
21/07/20,Arunachal Pradesh,790
21/07/20,Assam,25382
21/07/20,Bihar,27646
21/07/20,Chandigarh,737
21/07/20,Chhattisgarh,5561
21/07/20,Dadra and Nagar Haveli and Daman and Diu,684
21/07/20,Delhi,123747
21/07/20,Goa,3853
21/07/20,Gujarat,49353
21/07/20,Haryana,26858
