Date,State/UnionTerritory,Confirmed,Deaths,Cured
15/06/20,Cases being reassigned to states,6972,0,0
16/06/20,Andaman and Nicobar Islands,41,0,33
16/06/20,Andhra Pradesh,6456,88,3316
16/06/20,Arunachal Pradesh,91,0,7
16/06/20,Assam,4158,8,2166
16/06/20,Bihar,6650,40,4409
16/06/20,Chandigarh,354,6,296
16/06/20,Chhattisgarh,1756,8,890
16/06/20,Dadra and Nagar Haveli and Daman and Diu,36,0,5
16/06/20,Delhi,42829,1400,16427
16/06/20,Goa,592,0,85
16/06/20,Gujarat,24055,1505,16664
16/06/20,Haryana,7722,100,3565
16/06/20,Himachal Pradesh,556,8,353
16/06/20,Jammu and Kashmir,5220,62,2604
16/06/20,Jharkhand,1763,8,905
16/06/20,Karnataka,7213,89,4135
16/06/20,Kerala,2543,20,1175
16/06/20,Ladakh,555,1,82
16/06/20,Madhya Pradesh,10935,465,7903
16/06/20,Maharashtra,110744,4128,56049
16/06/20,Manipur,490,0,151
16/06/20,Meghalaya,44,1,25
16/06/20,Mizoram,117,0,1
16/06/20,Nagaland,177,0,92
16/06/20,Odisha,4055,11,2854
16/06/20,Puducherry,202,5,95
16/06/20,Punjab,3267,71,2443
16/06/20,Rajasthan,12981,301,9785
16/06/20,Sikkim,68,0,4
16/06/20,Tamil Nadu,46504,479,25344
16/06/20,Telangana,5193,187,2766
16/06/20,Tripura,1086,1,433
16/06/20,Uttarakhand,1845,24,1189
16/06/20,Uttar Pradesh,13615,399,8268
16/06/20,West Bengal,11494,485,5494
16/06/20,Cases being reassigned to states,7684,0,0
17/06/20,Andaman and Nicobar Islands,44,0,33
17/06/20,Andhra Pradesh,6841,88,3509
17/06/20,Arunachal Pradesh,95,0,7
17/06/20,Assam,4319,8,2166
17/06/20,Bihar,6778,41,4644
17/06/20,Chandigarh,358,6,302
17/06/20,Chhattisgarh,1781,9,1036
17/06/20,Dadra and Nagar Haveli and Daman and Diu,45,0,9
17/06/20,Delhi,44688,1837,16500
17/06/20,Goa,629,0,85
17/06/20,Gujarat,24577,1533,17082
17/06/20,Haryana,8272,118,3748
17/06/20,Himachal Pradesh,560,8,372
17/06/20,Jammu and Kashmir,5298,63,2781
17/06/20,Jharkhand,1839,9,1121
17/06/20,Karnataka,7530,94,4456
17/06/20,Kerala,2622,20,1236
17/06/20,Ladakh,649,1,85
17/06/20,Madhya Pradesh,11083,476,8152
17/06/20,Maharashtra,113445,5537,57851
17/06/20,Manipur,500,0,159
17/06/20,Meghalaya,44,1,25
17/06/20,Mizoram,121,0,1
17/06/20,Nagaland,179,0,92
17/06/20,Odisha,4163,11,2974
17/06/20,Puducherry,216,6,99
17/06/20,Punjab,3371,72,2461
17/06/20,Rajasthan,13216,308,9849
17/06/20,Sikkim,70,0,4
17/06/20,Tamil Nadu,48019,528,26782
17/06/20,Telangana,5406,191,3027
17/06/20,Tripura,1092,1,433
17/06/20,Uttarakhand,1942,25,1216
17/06/20,Uttar Pradesh,14091,417,8610
17/06/20,West Bengal,11909,495,6028
17/06/20,Cases being reassigned to states,8273,0,0
18/06/20,Andaman and Nicobar Islands,44,0,33
18/06/20,Andhra Pradesh,7071,90,3641
18/06/20,Arunachal Pradesh,99,0,7
18/06/20,Assam,4605,8,2642
18/06/20,Bihar,6942,44,4926
18/06/20,Chandigarh,368,6,303
18/06/20,Chhattisgarh,1864,10,1180
18/06/20,Dadra and Nagar Haveli and Daman and Diu,57,0,12
18/06/20,Delhi,47102,1904,17457
18/06/20,Goa,656,0,96
18/06/20,Gujarat,25093,1560,17430
18/06/20,Haryana,8832,130,3952
18/06/20,Himachal Pradesh,569,8,372
18/06/20,Jammu and Kashmir,5406,65,2914
18/06/20,Jharkhand,1895,10,1151
18/06/20,Karnataka,7734,102,4804
18/06/20,Kerala,2697,20,1326
18/06/20,Ladakh,687,1,92
18/06/20,Madhya Pradesh,11244,482,8388
18/06/20,Maharashtra,116752,5651,59166
18/06/20,Manipur,552,0,192
18/06/20,Meghalaya,44,1,30
18/06/20,Mizoram,121,0,1
18/06/20,Nagaland,193,0,103
18/06/20,Odisha,4338,11,3047
18/06/20,Puducherry,245,7,109
18/06/20,Punjab,3497,78,2538
18/06/20,Rajasthan,13542,313,10467
18/06/20,Sikkim,70,0,4
18/06/20,Tamil Nadu,50193,576,27624
18/06/20,Telangana,5675,192,3071
18/06/20,Tripura,1135,1,556
18/06/20,Uttarakhand,2023,26,1254
18/06/20,Uttar Pradesh,14598,435,8904
18/06/20,West Bengal,12300,506,6533
18/06/20,Cases being reassigned to states,8703,0,0
19/06/20,Andaman and Nicobar Islands,44,0,33
19/06/20,Andhra Pradesh,7518,92,3789
19/06/20,Arunachal Pradesh,103,0,10
19/06/20,Assam,4777,9,2654
19/06/20,Bihar,7025,44,5056
19/06/20,Chandigarh,374,6,306
19/06/20,Chhattisgarh,1946,10,1228
19/06/20,Dadra and Nagar Haveli and Daman and Diu,58,0,13
19/06/20,Delhi,49979,1969,21341
19/06/20,Goa,705,0,109
19/06/20,Gujarat,25601,1591,17819
19/06/20,Haryana,9218,134,4556
19/06/20,Himachal Pradesh,595,8,382
19/06/20,Jammu and Kashmir,5555,71,3144
19/06/20,Jharkhand,1920,11,1198
19/06/20,Karnataka,7944,114,4983
19/06/20,Kerala,2794,21,1415
19/06/20,Ladakh,687,1,95
19/06/20,Madhya Pradesh,11426,486,8632
19/06/20,Maharashtra,120504,5751,60838
19/06/20,Manipur,606,0,199
19/06/20,Meghalaya,44,1,30
19/06/20,Mizoram,130,0,1
19/06/20,Nagaland,193,0,103
19/06/20,Odisha,4512,11,3144
19/06/20,Puducherry,271,7,109
19/06/20,Punjab,3615,83,2570
19/06/20,Rajasthan,13857,323,10742
19/06/20,Sikkim,70,0,5
19/06/20,Tamil Nadu,52334,625,28641
19/06/20,Telangana,6027,195,3301
19/06/20,Tripura,1155,1,639
19/06/20,Uttarakhand,2102,26,1386
19/06/20,Uttar Pradesh,15181,465,9239
19/06/20,West Bengal,12735,518,7001
19/06/20,Cases being reassigned to states,8927,0,0
20/06/20,Andaman and Nicobar Islands,45,0,35
20/06/20,Andhra Pradesh,7961,96,3917
20/06/20,Arunachal Pradesh,103,0,11
20/06/20,Assam,4904,9,3039
20/06/20,Bihar,7181,50,5098
20/06/20,Chandigarh,381,6,315
20/06/20,Chhattisgarh,2028,10,1331
20/06/20,Dadra and Nagar Haveli and Daman and Diu,62,0,14
20/06/20,Delhi,53116,2035,23569
20/06/20,Goa,725,0,118
20/06/20,Gujarat,26141,1618,18159
20/06/20,Haryana,9743,144,4889
20/06/20,Himachal Pradesh,619,8,388
20/06/20,Jammu and Kashmir,5680,75,3194
20/06/20,Jharkhand,1965,11,1332
20/06/20,Karnataka,8281,124,5210
20/06/20,Kerala,2912,21,1511
20/06/20,Ladakh,744,1,95
20/06/20,Madhya Pradesh,11582,495,8748
20/06/20,Maharashtra,124331,5893,62773
20/06/20,Manipur,681,0,218
20/06/20,Meghalaya,44,1,33
20/06/20,Mizoram,130,0,1
20/06/20,Nagaland,198,0,125
20/06/20,Odisha,4677,11,3297
20/06/20,Puducherry,286,7,118
20/06/20,Punjab,3832,92,2636
20/06/20,Rajasthan,14156,333,10997
20/06/20,Sikkim,70,0,5
20/06/20,Tamil Nadu,54449,666,30271
20/06/20,Telangana,6526,198,3353
20/06/20,Tripura,1178,1,657
20/06/20,Uttarakhand,2177,26,1433
20/06/20,Uttar Pradesh,15785,488,9638
20/06/20,West Bengal,13090,529,7303
20/06/20,Cases being reassigned to states,9265,0,0
21/06/20,Andaman and Nicobar Islands,47,0,36
21/06/20,Andhra Pradesh,8452,101,4111
21/06/20,Arunachal Pradesh,135,0,14
21/06/20,Assam,4904,9,3039
21/06/20,Bihar,7533,52,5529
21/06/20,Chandigarh,404,6,316
21/06/20,Chhattisgarh,2041,11,1394
21/06/20,Dadra and Nagar Haveli and Daman and Diu,68,0,26
21/06/20,Delhi,56746,2112,31294
21/06/20,Goa,754,0,129
21/06/20,Gujarat,26680,1638,18694
21/06/20,Haryana,10223,149,5128
21/06/20,Himachal Pradesh,656,8,413
21/06/20,Jammu and Kashmir,5834,81,3336
21/06/20,Jharkhand,1965,11,1335
21/06/20,Karnataka,8697,132,5391
21/06/20,Kerala,3039,21,1568
21/06/20,Ladakh,836,1,117
21/06/20,Madhya Pradesh,11724,501,8880
21/06/20,Maharashtra,128205,5984,64153
21/06/20,Manipur,777,0,232
21/06/20,Meghalaya,44,1,33
21/06/20,Mizoram,140,0,9
21/06/20,Nagaland,201,0,138
21/06/20,Odisha,4856,12,3534
21/06/20,Puducherry,286,7,118
21/06/20,Punjab,3952,98,2678
21/06/20,Rajasthan,14536,337,11274
21/06/20,Sikkim,70,0,25
21/06/20,Tamil Nadu,56845,704,31316
21/06/20,Telangana,7072,203,3506
21/06/20,Tripura,1186,1,680
21/06/20,Uttarakhand,2301,27,1450
21/06/20,Uttar Pradesh,16594,507,9995
21/06/20,West Bengal,13531,540,7865
21/06/20,Cases being reassigned to states,9127,0,0
22/06/20,Andaman and Nicobar Islands,48,0,37
22/06/20,Andhra Pradesh,8999,106,4331
22/06/20,Arunachal Pradesh,135,0,15
22/06/20,Assam,5388,9,3360
22/06/20,Bihar,7612,53,5580
22/06/20,Chandigarh,406,6,316
22/06/20,Chhattisgarh,2275,11,1447
22/06/20,Dadra and Nagar Haveli and Daman and Diu,88,0,26
22/06/20,Delhi,59746,2175,33013
22/06/20,Goa,754,0,129
22/06/20,Gujarat,27260,1663,19349
22/06/20,Haryana,10635,160,5557
22/06/20,Himachal Pradesh,673,8,425
22/06/20,Jammu and Kashmir,5956,82,3382
22/06/20,Jharkhand,2073,11,1406
22/06/20,Karnataka,9150,137,5618
22/06/20,Kerala,3172,21,1661
22/06/20,Ladakh,837,1,134
22/06/20,Madhya Pradesh,11903,515,9015
22/06/20,Maharashtra,132075,6170,65744
22/06/20,Manipur,841,0,250
22/06/20,Meghalaya,44,1,33
22/06/20,Mizoram,141,0,9
22/06/20,Nagaland,211,0,141
22/06/20,Odisha,5160,14,3720
22/06/20,Puducherry,366,8,140
22/06/20,Punjab,4074,99,2700
22/06/20,Rajasthan,14930,349,11597
22/06/20,Sikkim,78,0,25
22/06/20,Tamil Nadu,59377,757,32754
22/06/20,Telangana,7802,210,3731
22/06/20,Tripura,1221,1,759
22/06/20,Uttarakhand,2344,27,1500
22/06/20,Uttar Pradesh,17731,550,10995
22/06/20,West Bengal,13945,555,8297
22/06/20,Cases being reassigned to states,7832,0,0
23/06/20,Andaman and Nicobar Islands,48,0,37
23/06/20,Andhra Pradesh,9372,111,4495
23/06/20,Arunachal Pradesh,139,0,21
23/06/20,Assam,5586,9,3521
23/06/20,Bihar,7825,55,5781
23/06/20,Chandigarh,411,6,322
23/06/20,Chhattisgarh,2303,12,1513
23/06/20,Dadra and Nagar Haveli and Daman and Diu,91,0,27
23/06/20,Delhi,62655,2233,36602
23/06/20,Goa,864,1,152
23/06/20,Gujarat,27825,1684,19909
23/06/20,Haryana,11025,169,5916
23/06/20,Himachal Pradesh,727,8,437
23/06/20,Jammu and Kashmir,6088,85,3531
23/06/20,Jharkhand,2137,11,1469
23/06/20,Karnataka,9399,142,5730
23/06/20,Kerala,3310,21,1749
23/06/20,Ladakh,847,1,136
23/06/20,Madhya Pradesh,12078,521,9215
23/06/20,Maharashtra,135796,6283,67706
23/06/20,Manipur,898,0,250
23/06/20,Meghalaya,44,1,37
23/06/20,Mizoram,141,0,9
23/06/20,Nagaland,280,0,141
23/06/20,Odisha,5303,15,3863
23/06/20,Puducherry,383,8,149
23/06/20,Punjab,4235,101,2825
23/06/20,Rajasthan,15232,356,11910
23/06/20,Sikkim,78,0,29
23/06/20,Tamil Nadu,62087,794,34112
23/06/20,Telangana,8674,217,4005
23/06/20,Tripura,1237,1,782
23/06/20,Uttarakhand,2402,28,1521
23/06/20,Uttar Pradesh,18322,569,11601
23/06/20,West Bengal,14358,569,8687
23/06/20,Cases being reassigned to states,8015,0,0
24/06/20,Andaman and Nicobar Islands,50,0,40
24/06/20,Andhra Pradesh,10002,119,4599
24/06/20,Arunachal Pradesh,148,0,22
24/06/20,Assam,5831,9,3762
24/06/20,Bihar,8153,56,6104
24/06/20,Chandigarh,418,6,322
24/06/20,Chhattisgarh,2362,12,1553
24/06/20,Dadra and Nagar Haveli and Daman and Diu,120,0,29
24/06/20,Delhi,66602,2301,39313
24/06/20,Goa,909,1,205
24/06/20,Gujarat,28371,1710,20513
24/06/20,Haryana,11520,178,6498
24/06/20,Himachal Pradesh,775,8,443
24/06/20,Jammu and Kashmir,6236,87,3642
24/06/20,Jharkhand,2185,11,1520
24/06/20,Karnataka,9721,150,6004
24/06/20,Kerala,3451,22,1809
24/06/20,Ladakh,932,1,148
24/06/20,Madhya Pradesh,12261,525,9335
24/06/20,Maharashtra,139010,6531,69631
24/06/20,Manipur,921,0,258
24/06/20,Meghalaya,46,1,37
24/06/20,Mizoram,142,0,9
24/06/20,Nagaland,330,0,141
24/06/20,Odisha,5470,17,3988
24/06/20,Puducherry,402,9,165
24/06/20,Punjab,4397,105,3047
24/06/20,Rajasthan,15627,365,12213
24/06/20,Sikkim,79,0,29
24/06/20,Tamil Nadu,64603,833,35339
24/06/20,Telangana,9553,220,4224
24/06/20,Tripura,1259,1,807
24/06/20,Uttarakhand,2535,30,1602
24/06/20,Uttar Pradesh,18893,588,12116
24/06/20,West Bengal,14728,580,9218
24/06/20,Cases being reassigned to states,8141,0,0
25/06/20,Andaman and Nicobar Islands,56,0,43
25/06/20,Andhra Pradesh,10331,124,4779
25/06/20,Arunachal Pradesh,158,0,38
25/06/20,Assam,6198,9,3958
25/06/20,Bihar,8209,57,6113
25/06/20,Chandigarh,420,6,323
25/06/20,Chhattisgarh,2419,12,1627
25/06/20,Dadra and Nagar Haveli and Daman and Diu,120,0,30
25/06/20,Delhi,70390,2365,41437
25/06/20,Goa,951,2,289
25/06/20,Gujarat,28943,1735,21088
25/06/20,Haryana,12010,188,6925
25/06/20,Himachal Pradesh,806,8,466
25/06/20,Jammu and Kashmir,6422,88,3818
25/06/20,Jharkhand,2207,11,1570
25/06/20,Karnataka,10118,164,6151
25/06/20,Kerala,3603,22,1888
25/06/20,Ladakh,941,1,274
25/06/20,Madhya Pradesh,12448,534,9473
25/06/20,Maharashtra,142900,6739,73792
25/06/20,Manipur,970,0,328
25/06/20,Meghalaya,46,1,42
25/06/20,Mizoram,142,0,19
25/06/20,Nagaland,347,0,148
25/06/20,Odisha,5752,17,4123
25/06/20,Puducherry,461,9,176
25/06/20,Punjab,4627,113,3099
25/06/20,Rajasthan,16009,375,12611
25/06/20,Sikkim,84,0,39
25/06/20,Tamil Nadu,67468,866,37763
25/06/20,Telangana,10444,225,4361
25/06/20,Tripura,1259,1,897
25/06/20,Uttarakhand,2623,35,1721
25/06/20,Uttar Pradesh,19557,596,12586
25/06/20,West Bengal,15173,591,9702
25/06/20,Cases being reassigned to states,8493,0,0
26/06/20,Andaman and Nicobar Islands,59,0,43
26/06/20,Andhra Pradesh,10884,136,4988
26/06/20,Arunachal Pradesh,160,1,38
26/06/20,Assam,6321,9,4033
26/06/20,Bihar,8473,57,6441
26/06/20,Chandigarh,423,6,329
26/06/20,Chhattisgarh,2452,12,1755
26/06/20,Dadra and Nagar Haveli and Daman and Diu,155,0,32
26/06/20,Delhi,73780,2429,44765
26/06/20,Goa,995,2,335
26/06/20,Gujarat,29520,1753,21498
26/06/20,Haryana,12463,198,7380
26/06/20,Himachal Pradesh,839,9,477
26/06/20,Jammu and Kashmir,6549,90,3967
26/06/20,Jharkhand,2262,12,1605
26/06/20,Karnataka,10560,170,6670
26/06/20,Kerala,3726,22,1943
26/06/20,Ladakh,941,1,358
26/06/20,Madhya Pradesh,12596,542,9619
26/06/20,Maharashtra,147741,6931,77453
26/06/20,Manipur,1056,0,354
26/06/20,Meghalaya,46,1,42
26/06/20,Mizoram,145,0,30
26/06/20,Nagaland,355,0,160
26/06/20,Odisha,5962,17,4291
26/06/20,Puducherry,502,9,187
26/06/20,Punjab,4769,120,3192
26/06/20,Rajasthan,16296,379,12840
26/06/20,Sikkim,85,0,39
26/06/20,Tamil Nadu,70977,911,39999
26/06/20,Telangana,11364,230,4688
26/06/20,Tripura,1290,1,1019
26/06/20,Uttarakhand,2691,36,1758
26/06/20,Uttar Pradesh,20193,611,13119
26/06/20,West Bengal,15648,606,10190
26/06/20,Cases being reassigned to states,8123,0,0
27/06/20,Andaman and Nicobar Islands,72,0,43
27/06/20,Andhra Pradesh,11489,148,5196
27/06/20,Arunachal Pradesh,172,1,42
27/06/20,Assam,6607,9,4259
27/06/20,Bihar,8716,58,6762
27/06/20,Chandigarh,425,6,335
27/06/20,Chhattisgarh,2545,13,1914
27/06/20,Dadra and Nagar Haveli and Daman and Diu,163,0,41
27/06/20,Delhi,77240,2492,47091
27/06/20,Goa,1039,2,370
27/06/20,Gujarat,30095,1771,22030
27/06/20,Haryana,12884,211,8016
27/06/20,Himachal Pradesh,864,9,502
27/06/20,Jammu and Kashmir,6762,91,4080
27/06/20,Jharkhand,2290,12,1643
27/06/20,Karnataka,11005,180,6916
27/06/20,Kerala,3876,22,2008
27/06/20,Ladakh,946,1,358
27/06/20,Madhya Pradesh,12798,546,9804
27/06/20,Maharashtra,152765,7106,79815
27/06/20,Manipur,1075,0,393
27/06/20,Meghalaya,47,1,42
27/06/20,Mizoram,145,0,30
27/06/20,Nagaland,371,0,162
27/06/20,Odisha,6180,17,4422
27/06/20,Puducherry,502,9,187
27/06/20,Punjab,4957,122,3201
27/06/20,Rajasthan,16660,380,13062
27/06/20,Sikkim,86,0,39
27/06/20,Tamil Nadu,74622,957,41357
27/06/20,Telangana,12349,237,4766
27/06/20,Tripura,1325,1,1055
27/06/20,Uttarakhand,2725,37,1822
27/06/20,Uttar Pradesh,20943,630,13583
27/06/20,West Bengal,16190,616,10535
27/06/20,Cases being reassigned to states,8023,0,0
28/06/20,Andaman and Nicobar Islands,72,0,43
28/06/20,Andhra Pradesh,12285,157,5480
28/06/20,Arunachal Pradesh,177,1,54
28/06/20,Assam,6816,9,4500
28/06/20,Bihar,8931,59,6843
28/06/20,Chandigarh,428,6,335
28/06/20,Chhattisgarh,2545,13,1914
28/06/20,Dadra and Nagar Haveli and Daman and Diu,177,0,55
28/06/20,Delhi,80188,2558,49301
28/06/20,Goa,1128,2,420
28/06/20,Gujarat,30709,1789,22409
28/06/20,Haryana,13427,218,8472
28/06/20,Himachal Pradesh,894,9,509
28/06/20,Jammu and Kashmir,6966,93,4225
28/06/20,Jharkhand,2339,12,1724
28/06/20,Karnataka,11923,191,7287
28/06/20,Kerala,4071,22,2110
28/06/20,Ladakh,960,1,554
28/06/20,Madhya Pradesh,12965,550,9971
28/06/20,Maharashtra,159133,7273,84245
28/06/20,Manipur,1092,0,432
28/06/20,Meghalaya,47,1,42
28/06/20,Mizoram,148,0,55
28/06/20,Nagaland,387,0,164
28/06/20,Odisha,6350,18,4606
28/06/20,Puducherry,619,10,221
28/06/20,Punjab,5056,128,3320
28/06/20,Rajasthan,16944,391,13367
28/06/20,Sikkim,87,0,46
28/06/20,Tamil Nadu,78335,1025,44094
28/06/20,Telangana,13436,243,4928
28/06/20,Tripura,1334,1,1071
28/06/20,Uttarakhand,2791,37,1912
28/06/20,Uttar Pradesh,21549,649,14215
28/06/20,West Bengal,16711,629,10789
28/06/20,Cases being reassigned to states,7839,0,0
29/06/20,Andaman and Nicobar Islands,76,0,45
29/06/20,Andhra Pradesh,13241,169,5908
29/06/20,Arunachal Pradesh,182,1,60
29/06/20,Assam,7206,10,5088
29/06/20,Bihar,9212,60,7118
29/06/20,Chandigarh,429,6,336
29/06/20,Chhattisgarh,2662,13,2091
29/06/20,Dadra and Nagar Haveli and Daman and Diu,178,0,60
29/06/20,Delhi,83077,2623,52607
29/06/20,Goa,1198,3,478
29/06/20,Gujarat,31320,1808,22800
29/06/20,Haryana,13829,223,8917
29/06/20,Himachal Pradesh,916,9,529
29/06/20,Jammu and Kashmir,7093,94,4316
29/06/20,Jharkhand,2364,12,1793
29/06/20,Karnataka,13190,207,7507
29/06/20,Kerala,4189,22,2152
29/06/20,Ladakh,963,1,586
29/06/20,Madhya Pradesh,13186,557,10084
29/06/20,Maharashtra,164626,7429,86575
29/06/20,Manipur,1185,0,455
29/06/20,Meghalaya,47,1,42
29/06/20,Mizoram,148,0,55
29/06/20,Nagaland,415,0,164
29/06/20,Odisha,6614,21,4743
29/06/20,Puducherry,619,10,221
29/06/20,Punjab,5216,133,3526
29/06/20,Rajasthan,17271,399,13611
29/06/20,Sikkim,88,0,49
29/06/20,Tamil Nadu,82275,1079,45537
29/06/20,Telangana,14419,247,5172
29/06/20,Tripura,1346,1,1079
29/06/20,Uttarakhand,2823,38,2018
29/06/20,Uttar Pradesh,22147,660,14808
29/06/20,West Bengal,17283,639,11193
29/06/20,Cases being reassigned to states,7285,0,0
30/06/20,Andaman and Nicobar Islands,90,0,46
30/06/20,Andhra Pradesh,13891,180,6232
30/06/20,Arunachal Pradesh,187,1,61
30/06/20,Assam,7752,11,5333
30/06/20,Bihar,9640,62,7390
30/06/20,Chandigarh,435,6,349
30/06/20,Chhattisgarh,2761,13,2173
30/06/20,Dadra and Nagar Haveli and Daman and Diu,203,0,77
30/06/20,Delhi,85161,2680,56235
30/06/20,Goa,1198,3,478
30/06/20,Gujarat,31938,1827,23240
30/06/20,Haryana,14210,232,9502
30/06/20,Himachal Pradesh,942,9,556
30/06/20,Jammu and Kashmir,7237,95,4585
30/06/20,Jharkhand,2426,15,1845
30/06/20,Karnataka,14295,226,7683
30/06/20,Kerala,4189,22,2152
30/06/20,Ladakh,964,1,616
30/06/20,Madhya Pradesh,13370,564,10199
30/06/20,Maharashtra,169883,7610,88960
30/06/20,Manipur,1227,0,494
30/06/20,Meghalaya,47,1,42
30/06/20,Mizoram,148,0,55
30/06/20,Nagaland,434,0,168
30/06/20,Odisha,6859,23,4946
30/06/20,Puducherry,619,10,221
30/06/20,Punjab,5418,138,3764
30/06/20,Rajasthan,17660,405,13618
30/06/20,Sikkim,88,0,50
30/06/20,Tamil Nadu,86224,1141,47749
30/06/20,Telangana,15394,253,5582
30/06/20,Tripura,1380,1,1085
30/06/20,Uttarakhand,2831,39,2111
30/06/20,Uttar Pradesh,22828,672,15506
30/06/20,West Bengal,17907,653,11719
30/06/20,Cases being reassigned to states,7004,0,0
1/7/2020,Andaman and Nicobar Islands,97,0,50
1/7/2020,Andhra Pradesh,14595,187,6511
1/7/2020,Arunachal Pradesh,191,1,62
1/7/2020,Assam,8227,12,5647
1/7/2020,Bihar,10043,67,7687
1/7/2020,Chandigarh,440,6,364
1/7/2020,Chhattisgarh,2860,13,2250
1/7/2020,Dadra and Nagar Haveli and Daman and Diu,213,0,82
1/7/2020,Delhi,87360,2742,58348
1/7/2020,Goa,1315,3,596
1/7/2020,Gujarat,32557,1846,23662
1/7/2020,Haryana,14548,236,9972
1/7/2020,Himachal Pradesh,953,10,580
1/7/2020,Jammu and Kashmir,7497,101,4722
1/7/2020,Jharkhand,2490,15,1884
1/7/2020,Karnataka,15242,246,7918
1/7/2020,Kerala,4442,24,2306
1/7/2020,Ladakh,973,1,648
1/7/2020,Madhya Pradesh,13593,572,10395
1/7/2020,Maharashtra,174761,7855,90911
1/7/2020,Manipur,1234,0,553
1/7/2020,Meghalaya,52,1,42
1/7/2020,Mizoram,160,0,122
1/7/2020,Nagaland,459,0,168
1/7/2020,Odisha,7065,25,5189
1/7/2020,Puducherry,714,12,272
1/7/2020,Punjab,5568,144,3867
1/7/2020,Rajasthan,18014,413,14220
1/7/2020,Sikkim,89,0,52
1/7/2020,Tamil Nadu,90167,1201,50074
1/7/2020,Telangana,16339,260,7294
1/7/2020,Tripura,1388,1,1086
1/7/2020,Uttarakhand,2881,41,2231
1/7/2020,Uttar Pradesh,23492,697,16084
1/7/2020,West Bengal,18559,668,12130
1/7/2020,Cases being reassigned to states,6915,0,0
2/7/2020,Andaman and Nicobar Islands,100,0,50
2/7/2020,Andhra Pradesh,15252,193,6988
2/7/2020,Arunachal Pradesh,195,1,66
2/7/2020,Assam,8582,12,5851
2/7/2020,Bihar,10249,70,7946
2/7/2020,Chandigarh,446,6,367
2/7/2020,Chhattisgarh,2940,14,2303
2/7/2020,Dadra and Nagar Haveli and Daman and Diu,215,0,86
2/7/2020,Delhi,89802,2803,59992
2/7/2020,Goa,1387,4,670
2/7/2020,Gujarat,33232,1867,24030
2/7/2020,Haryana,14941,240,10499
2/7/2020,Himachal Pradesh,979,10,614
2/7/2020,Jammu and Kashmir,7695,105,4856
2/7/2020,Jharkhand,2521,15,1931
2/7/2020,Karnataka,16514,253,8063
2/7/2020,Kerala,4593,24,2439
2/7/2020,Ladakh,990,1,694
2/7/2020,Madhya Pradesh,13861,581,10655
2/7/2020,Maharashtra,180298,8053,93154
2/7/2020,Manipur,1260,0,579
2/7/2020,Meghalaya,52,1,42
2/7/2020,Mizoram,160,0,123
2/7/2020,Nagaland,459,0,168
2/7/2020,Odisha,7316,25,5353
2/7/2020,Puducherry,714,12,272
2/7/2020,Punjab,5668,149,3867
2/7/2020,Rajasthan,18312,421,14574
2/7/2020,Sikkim,101,0,53
2/7/2020,Tamil Nadu,94049,1264,52926
2/7/2020,Telangana,17357,267,8082
2/7/2020,Tripura,1396,1,1093
2/7/2020,Uttarakhand,2947,41,2317
2/7/2020,Uttar Pradesh,24056,718,16629
2/7/2020,West Bengal,19170,683,12528
2/7/2020,Cases being reassigned to states,6832,0,0
3/7/2020,Andaman and Nicobar Islands,109,0,51
3/7/2020,Andhra Pradesh,16097,198,7313
3/7/2020,Arunachal Pradesh,195,1,66
3/7/2020,Assam,9013,12,6106
3/7/2020,Bihar,10471,77,8020
3/7/2020,Chandigarh,450,6,389
3/7/2020,Chhattisgarh,3013,14,2385
3/7/2020,Dadra and Nagar Haveli and Daman and Diu,230,0,89
3/7/2020,Delhi,92175,2864,63007
3/7/2020,Goa,1482,4,734
3/7/2020,Gujarat,33913,1886,24593
3/7/2020,Haryana,15509,251,11019
3/7/2020,Himachal Pradesh,1014,10,628
3/7/2020,Jammu and Kashmir,7849,115,4974
3/7/2020,Jharkhand,2584,15,1983
3/7/2020,Karnataka,18016,272,8334
3/7/2020,Kerala,4753,25,2640
3/7/2020,Ladakh,990,1,730
3/7/2020,Madhya Pradesh,14106,589,10815
3/7/2020,Maharashtra,186626,8178,101172
3/7/2020,Manipur,1279,0,617
3/7/2020,Meghalaya,56,1,42
3/7/2020,Mizoram,162,0,126
3/7/2020,Nagaland,501,0,182
3/7/2020,Odisha,7545,27,5502
3/7/2020,Puducherry,802,12,331
3/7/2020,Punjab,5784,152,4144
3/7/2020,Rajasthan,18662,430,14948
3/7/2020,Sikkim,102,0,53
3/7/2020,Tamil Nadu,98392,1321,56021
3/7/2020,Telangana,18570,275,9069
3/7/2020,Tripura,1435,1,1146
3/7/2020,Uttarakhand,2984,42,2405
3/7/2020,Uttar Pradesh,24825,735,17221
3/7/2020,West Bengal,19819,699,13037
3/7/2020,Cases being reassigned to states,6031,0,0
4/7/2020,Andaman and Nicobar Islands,116,0,54
4/7/2020,Andhra Pradesh,16934,206,7632
4/7/2020,Arunachal Pradesh,252,1,75
4/7/2020,Assam,9673,14,6349
4/7/2020,Bihar,10954,80,8214
4/7/2020,Chandigarh,457,6,393
4/7/2020,Chhattisgarh,3065,14,2437
4/7/2020,Dadra and Nagar Haveli and Daman and Diu,257,0,96
4/7/2020,Delhi,94695,2923,65624
4/7/2020,Goa,1482,4,734
4/7/2020,Gujarat,34600,1904,24933
4/7/2020,Haryana,16003,255,11691
4/7/2020,Himachal Pradesh,1033,10,667
